"customer_id","customer_name","age","gender","mobile_number","city","purchase_date","product_category","product_name","quantity","unit_price","total_spend","payment_method","channel","customer_segment","year","month_num","month_name","day","hour","day_of_week","quarter","is_weekend","is_month_end","season","time_of_day","age_group","log_unit_price","log_total_spend","spend_tier"
"CID297","Ishaan Chatterjee",38,"Other","7329157350","Surat",2023-06-13 09:21:39,"Sports","Tennis Racket",1,4765.28,4765.28,"Cash","In-Store","Premium",2023,6,"Jun",13,9,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","36-45",8.4693,8.4693,"Mid Spender"
"CID077","Sadhna Philip",48,"Other","8475740964","Ahmedabad",2023-06-13 09:39:49,"Automotive","Car Dashboard Camera",2,4802.01,9604.02,"UPI","Online","Premium",2023,6,"Jun",13,9,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","46-55",8.477,9.17,"High Spender"
"CID146","Om Rajan",55,"Male","9133357401","Pune",2023-06-13 09:53:14,"Groceries","Mixed Dry Fruits 500g",2,589.04,1178.08,"Wallet","Online","Regular",2023,6,"Jun",13,9,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","46-55",6.3802,7.0725,"Low Spender"
"CID286","Roshan Das",46,"Male","7646314695","Delhi",2023-06-13 10:13:24,"Toys","Baby Walker",1,2856.48,2856.48,"Net Banking","Online","Premium",2023,6,"Jun",13,10,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","46-55",7.9577,7.9577,"Mid Spender"
"CID042","Kabir Ghosh",46,"Male","9226446487","Surat",2023-06-13 10:15:15,"Furniture","Wardrobe 3 Door",2,20569.55,41139.1,"Debit Card","Online","Premium",2023,6,"Jun",13,10,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","46-55",9.9316,10.6247,"High Spender"
"CID075","Yusuf Qureshi",45,"Male","8508608430","Kolkata",2023-06-13 10:16:43,"Groceries","Toor Dal 1kg",1,218.47,218.47,"Debit Card","Mobile App","Premium",2023,6,"Jun",13,10,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","36-45",5.3912,5.3912,"Low Spender"
"CID075","Yusuf Qureshi",45,"Male","8508608430","Kolkata",2023-06-13 10:16:43,"Toys","Puzzle 1000 Pieces",3,867.53,2602.59,"Credit Card","Mobile App","Premium",2023,6,"Jun",13,10,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","36-45",6.7668,7.8646,"Mid Spender"
"CID075","Yusuf Qureshi",45,"Male","8508608430","Kolkata",2023-06-13 10:16:43,"Groceries","Mixed Dry Fruits 500g",1,843.8,843.8,"UPI","Mobile App","Premium",2023,6,"Jun",13,10,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","36-45",6.7391,6.7391,"Low Spender"
"CID003","Akanksha Venkat",57,"Female","7855886883","Jaipur",2023-06-13 10:19:12,"Furniture","Office Chair",1,9827,9827,"Net Banking","Phone","New Customer",2023,6,"Jun",13,10,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","55+",9.193,9.193,"High Spender"
"CID169","Simran Menon",53,"Other","9396977875","Surat",2023-06-13 10:22:58,"Groceries","Himalaya Honey 500g",8,429.3,3434.4,"Wallet","Online","VIP",2023,6,"Jun",13,10,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","46-55",6.0645,8.1419,"Mid Spender"
"CID014","Amrita Paul",62,"Female","8657095776","Mumbai",2023-06-13 11:04:43,"Beauty","L'Oreal Shampoo",1,483.4,483.4,"UPI","Mobile App","Regular",2023,6,"Jun",13,11,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","55+",6.1829,6.1829,"Low Spender"
"CID014","Amrita Paul",62,"Female","8657095776","Mumbai",2023-06-13 11:04:43,"Electronics","Gaming Mouse",1,2928.4,2928.4,"UPI","Phone","Regular",2023,6,"Jun",13,11,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","55+",7.9826,7.9826,"Mid Spender"
"CID149","Pradeep Tiwari",59,"Male","8483921749","Hyderabad",2023-06-13 11:31:32,"Groceries","Sunflower Oil 1L",2,205.86,411.72,"Net Banking","In-Store","Premium",2023,6,"Jun",13,11,"Tue","Q2",FALSE,FALSE,"Monsoon","Morning","55+",5.332,6.0228,"Low Spender"
"CID164","Shweta Chaudhary",52,"Other","8850891452","Delhi",2023-06-13 12:10:37,"Beauty","Nykaa Kajal",1,201.74,201.74,"Debit Card","In-Store","VIP",2023,6,"Jun",13,12,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",5.3119,5.3119,"Low Spender"
"CID294","Arun Ghosh",39,"Male","9645299983","Ahmedabad",2023-06-13 12:12:39,"Groceries","Basmati Rice 5kg",1,654.02,654.02,"Credit Card","Mobile App","Premium",2023,6,"Jun",13,12,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","36-45",6.4847,6.4847,"Low Spender"
"CID051","Ramesh Nair",43,"Male","7840816814","Hyderabad",2023-06-13 13:02:21,"Sports","Treadmill",2,65613.37,131226.74,"Debit Card","Mobile App","VIP",2023,6,"Jun",13,13,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","36-45",11.0916,11.7847,"High Spender"
"CID123","Zoya Doshi",39,"Other","9096260276","Mumbai",2023-06-13 13:03:18,"Furniture","Wardrobe 3 Door",1,14869.5,14869.5,"Credit Card","Online","Premium",2023,6,"Jun",13,13,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","36-45",9.6071,9.6071,"High Spender"
"CID200","Meena Mirza",19,"Female","8925034090","Chennai",2023-06-13 13:07:30,"Automotive","Bike Chain Lubricant",2,469.71,939.42,"UPI","In-Store","VIP",2023,6,"Jun",13,13,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","18-25",6.1542,6.8463,"Low Spender"
"CID072","Naresh Hegde",43,"Male","7621600164","Bangalore",2023-06-13 13:09:23,"Other","Digital Weighing Scale",2,818.52,1637.04,"UPI","Online","New Customer",2023,6,"Jun",13,13,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","36-45",6.7087,7.4013,"Mid Spender"
"CID053","Aisha Roy",20,"Other","9648386209","Kolkata",2023-06-13 13:43:07,"Electronics","Apple Watch",1,67060.77,67060.77,"UPI","Mobile App","VIP",2023,6,"Jun",13,13,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","18-25",11.1134,11.1134,"High Spender"
"CID280","Sanket Ghosh",54,"Male","8911200312","Mumbai",2023-06-13 13:49:36,"Electronics","Mechanical Keyboard",1,5474.27,5474.27,"Debit Card","Mobile App","Premium",2023,6,"Jun",13,13,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",8.608,8.608,"Mid Spender"
"CID143","Shyam Paul",52,"Male","7627438822","Mumbai",2023-06-13 13:51:34,"Other","Stainless Steel Bottle",1,937.24,937.24,"Cash","In-Store","VIP",2023,6,"Jun",13,13,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",6.844,6.844,"Low Spender"
"CID143","Shyam Paul",52,"Male","7627438822","Mumbai",2023-06-13 13:51:34,"Groceries","Mixed Dry Fruits 500g",1,969.44,969.44,"Cash","In-Store","VIP",2023,6,"Jun",13,13,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",6.8777,6.8777,"Low Spender"
"CID157","Monika Philip",60,"Female","7512819048","Mumbai",2023-06-13 14:36:21,"Groceries","Toor Dal 1kg",1,271.34,271.34,"Debit Card","Mobile App","VIP",2023,6,"Jun",13,14,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","55+",5.6071,5.6071,"Low Spender"
"CID197","Akanksha Bhatia",57,"Female","8012506154","Hyderabad",2023-06-13 14:41:18,"Groceries","Basmati Rice 5kg",2,938.34,1876.68,"Cash","Online","VIP",2023,6,"Jun",13,14,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","55+",6.8452,7.5378,"Mid Spender"
"CID197","Akanksha Bhatia",57,"Female","8012506154","Hyderabad",2023-06-13 14:41:18,"Other","Desk Organizer",5,864.04,4320.2,"Cash","Online","VIP",2023,6,"Jun",13,14,"Tue","Q2",FALSE,FALSE,"Monsoon","Afternoon","55+",6.7628,8.3713,"Mid Spender"
"CID131","Shreyas Abraham",37,"Male","9314727670","Jaipur",2023-06-13 15:10:05,"Sports","Treadmill",1,50026.44,50026.44,"UPI","Online","VIP",2023,6,"Jun",13,15,"Tue","Q2",FALSE,FALSE,"Monsoon","Evening","36-45",10.8203,10.8203,"High Spender"
"CID056","Supriya Mathew",34,"Other","8093410495","Surat",2023-06-14 09:17:17,"Books","Atomic Habits",5,544.56,2722.8,"Net Banking","Online","VIP",2023,6,"Jun",14,9,"Wed","Q2",FALSE,FALSE,"Monsoon","Morning","26-35",6.3018,7.9098,"Mid Spender"
"CID117","Kajal Antony",24,"Female","8559729934","Pune",2023-06-14 09:29:35,"Electronics","iPad Air",1,96944.36,96944.36,"Credit Card","In-Store","VIP",2023,6,"Jun",14,9,"Wed","Q2",FALSE,FALSE,"Monsoon","Morning","18-25",11.4819,11.4819,"High Spender"
"CID046","Dhaval Chatterjee",52,"Male","9794424298","Mumbai",2023-06-14 10:57:08,"Groceries","Basmati Rice 5kg",1,882.8,882.8,"Debit Card","Online","VIP",2023,6,"Jun",14,10,"Wed","Q2",FALSE,FALSE,"Monsoon","Morning","46-55",6.7842,6.7842,"Low Spender"
"CID201","Sahil Oswal",23,"Male","7600818359","Mumbai",2023-06-14 12:06:06,"Electronics","iPhone 15",7,117334.69,376129.5144,"UPI","Online","VIP",2023,6,"Jun",14,12,"Wed","Q2",FALSE,FALSE,"Monsoon","Afternoon","18-25",11.6728,12.8377,"High Spender"
"CID223","Bharat Shaikh",53,"Other","8883083522","Ahmedabad",2023-06-14 12:06:27,"Furniture","Bookshelf",1,7603.95,7603.95,"Credit Card","Online","VIP",2023,6,"Jun",14,12,"Wed","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",8.9366,8.9366,"High Spender"
"CID293","Wasim Hegde",64,"Other","9384308300","Delhi",2023-06-14 12:32:52,"Other","Photo Frame Set",2,905.98,1811.96,"Wallet","Online","Premium",2023,6,"Jun",14,12,"Wed","Q2",FALSE,FALSE,"Monsoon","Afternoon","55+",6.8101,7.5027,"Mid Spender"
"CID059","Sanika Varghese",28,"Female","8089563039","Mumbai",2023-06-14 12:54:30,"Other","Umbrella",7,699.59,4897.13,"Credit Card","Online","VIP",2023,6,"Jun",14,12,"Wed","Q2",FALSE,FALSE,"Monsoon","Afternoon","26-35",6.5519,8.4966,"Mid Spender"
"CID052","Kunal Joshi",38,"Other","8223273605","Bangalore",2023-06-14 13:17:46,"Furniture","Queen Bed Frame",1,35059.05,35059.05,"Wallet","Phone","VIP",2023,6,"Jun",14,13,"Wed","Q2",FALSE,FALSE,"Monsoon","Afternoon","36-45",10.4648,10.4648,"High Spender"
"CID052","Kunal Joshi",38,"Other","8223273605","Bangalore",2023-06-14 13:17:46,"Toys","Remote Control Car",2,2115.44,4230.88,"Cash","Phone","VIP",2023,6,"Jun",14,13,"Wed","Q2",FALSE,FALSE,"Monsoon","Afternoon","36-45",7.6575,8.3504,"Mid Spender"
"CID173","Sonal Oswal",18,"Female","9758117472","Surat",2023-06-14 13:29:09,"Toys","Remote Control Car",1,2100.87,2100.87,"UPI","Online","VIP",2023,6,"Jun",14,13,"Wed","Q2",FALSE,FALSE,"Monsoon","Afternoon","18-25",7.6506,7.6506,"Mid Spender"
"CID018","Priyank Bansal",18,"Male","9420194374","Bangalore",2023-06-14 13:37:51,"Other","Air Freshener",8,547.8,4382.4,"Net Banking","Phone","VIP",2023,6,"Jun",14,13,"Wed","Q2",FALSE,FALSE,"Monsoon","Afternoon","18-25",6.3077,8.3856,"Mid Spender"
"CID018","Priyank Bansal",18,"Male","9420194374","Bangalore",2023-06-14 13:37:51,"Electronics","Gaming Mouse",1,3597.86,3597.86,"Net Banking","Online","VIP",2023,6,"Jun",14,13,"Wed","Q2",FALSE,FALSE,"Monsoon","Afternoon","18-25",8.1884,8.1884,"Mid Spender"
"CID018","Priyank Bansal",18,"Male","9420194374","Bangalore",2023-06-14 13:37:51,"Other","Umbrella",1,714.81,714.81,"Net Banking","Mobile App","VIP",2023,6,"Jun",14,13,"Wed","Q2",FALSE,FALSE,"Monsoon","Afternoon","18-25",6.5734,6.5734,"Low Spender"
"CID261","Vidya Chaudhary",36,"Female","9906994685","Jaipur",2023-06-14 15:02:20,"Furniture","Sofa Set 3+1+1",4,51483.11,205932.44,"Debit Card","Online","Premium",2023,6,"Jun",14,15,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","36-45",10.849,12.2353,"High Spender"
"CID028","Akash Saraogi",50,"Male","9513781257","Jaipur",2023-06-14 15:27:43,"Beauty","Nykaa Kajal",8,205.41,1643.28,"Debit Card","Mobile App","VIP",2023,6,"Jun",14,15,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",5.3299,7.4051,"Mid Spender"
"CID028","Akash Saraogi",50,"Male","9513781257","Jaipur",2023-06-14 15:27:43,"Automotive","Car Polish Kit",3,1309.38,3928.14,"Debit Card","Mobile App","VIP",2023,6,"Jun",14,15,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",7.1781,8.2762,"Mid Spender"
"CID006","Pankaj Agarwal",56,"Male","9560312172","Mumbai",2023-06-14 15:55:13,"Other","Wall Clock",1,1050.87,1050.87,"Credit Card","In-Store","Premium",2023,6,"Jun",14,15,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","55+",6.9583,6.9583,"Low Spender"
"CID181","Komal Dubey",50,"Other","9311144977","Bangalore",2023-06-14 16:27:00,"Groceries","Basmati Rice 5kg",1,596.57,596.57,"Credit Card","Online","Regular",2023,6,"Jun",14,16,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",6.3929,6.3929,"Low Spender"
"CID100","Mitali Das",29,"Female","9896399473","Bangalore",2023-06-14 17:16:51,"Groceries","Himalaya Honey 500g",1,430.6,430.6,"Credit Card","Online","VIP",2023,6,"Jun",14,17,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","26-35",6.0675,6.0675,"Low Spender"
"CID137","Girish Thomas",46,"Male","8095610458","Bangalore",2023-06-14 17:30:48,"Groceries","Basmati Rice 5kg",1,553.76,553.76,"Debit Card","Online","Premium",2023,6,"Jun",14,17,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",6.3185,6.3185,"Low Spender"
"CID254","Radhika Ali",48,"Other","9622509521","Bangalore",2023-06-14 17:39:58,"Clothing","Women's Kurti",3,1724.76,5174.28,"Credit Card","In-Store","VIP",2023,6,"Jun",14,17,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",7.4534,8.5516,"Mid Spender"
"CID254","Radhika Ali",48,"Other","9622509521","Bangalore",2023-06-14 17:39:58,"Groceries","Mixed Dry Fruits 500g",3,1116.25,3348.75,"Credit Card","Online","VIP",2023,6,"Jun",14,17,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",7.0186,8.1166,"Mid Spender"
"CID205","Megha Ghosh",29,"Female","9510534916","Chennai",2023-06-14 17:42:56,"Sports","Swimming Goggles",3,584.84,1754.52,"Cash","In-Store","Regular",2023,6,"Jun",14,17,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","26-35",6.373,7.4705,"Mid Spender"
"CID205","Megha Ghosh",29,"Female","9510534916","Chennai",2023-06-14 17:42:56,"Groceries","Aashirvaad Atta 10kg",2,420.05,840.1,"Credit Card","Mobile App","Regular",2023,6,"Jun",14,17,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","26-35",6.0428,6.7347,"Low Spender"
"CID205","Megha Ghosh",29,"Female","9510534916","Chennai",2023-06-14 17:42:56,"Electronics","Canon DSLR Camera",10,33067.29,330672.9,"Credit Card","Mobile App","Regular",2023,6,"Jun",14,17,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","26-35",10.4063,12.7089,"High Spender"
"CID233","Bhavna Pawar",54,"Female","8038926076","Hyderabad",2023-06-14 17:55:45,"Books","Clean Code",1,1236.28,1236.28,"UPI","Online","VIP",2023,6,"Jun",14,17,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",7.1207,7.1207,"Mid Spender"
"CID233","Bhavna Pawar",54,"Female","8038926076","Hyderabad",2023-06-14 17:55:45,"Books","Business Sutra",1,634.43,634.43,"Cash","Online","VIP",2023,6,"Jun",14,17,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",6.4543,6.4543,"Low Spender"
"CID233","Bhavna Pawar",54,"Female","8038926076","Hyderabad",2023-06-14 17:55:45,"Books","Zero to One",1,611.87,611.87,"UPI","Online","VIP",2023,6,"Jun",14,17,"Wed","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",6.4182,6.4182,"Low Spender"
"CID118","Vaishali Rajan",34,"Other","7808126143","Hyderabad",2023-06-15 09:14:31,"Electronics","iPhone 15",1,122921.5012,137664.55,"Wallet","In-Store","VIP",2023,6,"Jun",15,9,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","26-35",11.7193,11.8326,"High Spender"
"CID118","Vaishali Rajan",34,"Other","7808126143","Hyderabad",2023-06-15 09:14:31,"Electronics","PS5",3,81064.6,243193.8,"Wallet","In-Store","VIP",2023,6,"Jun",15,9,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","26-35",11.303,12.4016,"High Spender"
"CID118","Vaishali Rajan",34,"Other","7808126143","Hyderabad",2023-06-15 09:14:31,"Electronics","Smart TV 55 inch",3,86492.06,259476.18,"Wallet","In-Store","VIP",2023,6,"Jun",15,9,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","26-35",11.3678,12.4664,"High Spender"
"CID241","Umesh Singhania",24,"Male","9308006627","Kolkata",2023-06-15 10:02:44,"Clothing","Sports T-Shirt",3,1116.39,3349.17,"UPI","Online","VIP",2023,6,"Jun",15,10,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","18-25",7.0188,8.1168,"Mid Spender"
"CID241","Umesh Singhania",24,"Male","9308006627","Kolkata",2023-06-15 10:02:44,"Electronics","OnePlus Nord 4",2,47846.19,95692.38,"UPI","Online","VIP",2023,6,"Jun",15,10,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","18-25",10.7758,11.4689,"High Spender"
"CID241","Umesh Singhania",24,"Male","9308006627","Kolkata",2023-06-15 10:02:44,"Electronics","Canon DSLR Camera",3,68804.81,206414.43,"UPI","Online","VIP",2023,6,"Jun",15,10,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","18-25",11.139,12.2376,"High Spender"
"CID260","Rekha Bhatia",48,"Female","7409082277","Pune",2023-06-15 10:31:04,"Sports","Treadmill",4,48106.5,192426,"Credit Card","Phone","VIP",2023,6,"Jun",15,10,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","46-55",10.7812,12.1675,"High Spender"
"CID260","Rekha Bhatia",48,"Female","7409082277","Pune",2023-06-15 10:31:04,"Automotive","Car Dashboard Camera",1,7238.44,7238.44,"Credit Card","In-Store","VIP",2023,6,"Jun",15,10,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","46-55",8.8873,8.8873,"High Spender"
"CID260","Rekha Bhatia",48,"Female","7409082277","Pune",2023-06-15 10:31:04,"Sports","Cycling Helmet",2,2118.42,4236.84,"Credit Card","In-Store","VIP",2023,6,"Jun",15,10,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","46-55",7.6589,8.3518,"Mid Spender"
"CID081","Rohini Gowda",63,"Female","9847313511","Bangalore",2023-06-15 10:47:19,"Beauty","WOW Vitamin C Serum",1,897.31,897.31,"Credit Card","Mobile App","VIP",2023,6,"Jun",15,10,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","55+",6.8005,6.8005,"Low Spender"
"CID148","Vaibhav Gupta",64,"Other","9205594850","Mumbai",2023-06-15 11:09:25,"Groceries","Aashirvaad Atta 10kg",1,667.11,667.11,"Debit Card","Online","VIP",2023,6,"Jun",15,11,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","55+",6.5045,6.5045,"Low Spender"
"CID107","Trisha Yadav",26,"Other","9666322751","Delhi",2023-06-15 11:20:05,"Clothing","Saree",3,3233.85,9701.55,"Wallet","Phone","Premium",2023,6,"Jun",15,11,"Thu","Q2",FALSE,FALSE,"Monsoon","Morning","26-35",8.0817,9.1801,"High Spender"
"CID122","Vandana Bansal",59,"Female","8214414847","Kolkata",2023-06-15 12:11:00,"Sports","Cycling Helmet",5,1537.93,7689.65,"UPI","Online","Regular",2023,6,"Jun",15,12,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","55+",7.3388,8.9478,"High Spender"
"CID124","Geeta Nair",53,"Female","7853487350","Pune",2023-06-15 12:17:22,"Groceries","Himalaya Honey 500g",1,482.45,482.45,"Cash","Online","VIP",2023,6,"Jun",15,12,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",6.1809,6.1809,"Low Spender"
"CID124","Geeta Nair",53,"Female","7853487350","Pune",2023-06-15 12:17:22,"Groceries","Mixed Dry Fruits 500g",2,1375.3,2750.6,"Net Banking","Mobile App","VIP",2023,6,"Jun",15,12,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",7.2272,7.9199,"Mid Spender"
"CID039","Monika Bajaj",50,"Female","9007263570","Delhi",2023-06-15 12:32:55,"Automotive","LED Car Headlight Set",3,3158.33,9474.99,"Net Banking","Online","VIP",2023,6,"Jun",15,12,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",8.0581,9.1565,"High Spender"
"CID039","Monika Bajaj",50,"Female","9007263570","Delhi",2023-06-15 12:32:55,"Groceries","Nescafe Coffee 200g",1,660.51,660.51,"Net Banking","Mobile App","VIP",2023,6,"Jun",15,12,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",6.4945,6.4945,"Low Spender"
"CID111","Ishan Kamath",35,"Other","9074883008","Hyderabad",2023-06-15 12:57:58,"Toys","Barbie Doll House",1,7335.69,7335.69,"Credit Card","Mobile App","VIP",2023,6,"Jun",15,12,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","26-35",8.9006,8.9006,"High Spender"
"CID225","Arun Sundar",23,"Male","9444982078","Bangalore",2023-06-15 13:11:40,"Electronics","Sony Headphones",1,12496.4,12496.4,"Credit Card","Online","Premium",2023,6,"Jun",15,13,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","18-25",9.4333,9.4333,"High Spender"
"CID033","Simran Rao",47,"Female","8401397620","Chennai",2023-06-15 13:17:51,"Sports","Swimming Goggles",6,1127.81,6766.86,"UPI","In-Store","VIP",2023,6,"Jun",15,13,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",7.0289,8.8199,"High Spender"
"CID033","Simran Rao",47,"Female","8401397620","Chennai",2023-06-15 13:17:51,"Groceries","Mixed Dry Fruits 500g",1,1158.67,1158.67,"Credit Card","In-Store","VIP",2023,6,"Jun",15,13,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","46-55",7.0559,7.0559,"Low Spender"
"CID012","Sourav Naidu",34,"Other","9382121608","Surat",2023-06-15 14:02:05,"Books","Atomic Habits",2,460.86,921.72,"UPI","In-Store","Premium",2023,6,"Jun",15,14,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","26-35",6.1353,6.8273,"Low Spender"
"CID012","Sourav Naidu",34,"Other","9382121608","Surat",2023-06-15 14:02:05,"Groceries","Aashirvaad Atta 10kg",2,521.51,1043.02,"UPI","Online","Premium",2023,6,"Jun",15,14,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","26-35",6.2586,6.9508,"Low Spender"
"CID103","Tara George",33,"Other","8817423028","Hyderabad",2023-06-15 14:44:14,"Groceries","Amul Butter 500g",3,464.74,1394.22,"Cash","In-Store","VIP",2023,6,"Jun",15,14,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","26-35",6.1436,7.2408,"Mid Spender"
"CID103","Tara George",33,"Other","8817423028","Hyderabad",2023-06-15 14:44:14,"Electronics","OnePlus Nord 4",1,57849.06,57849.06,"Net Banking","In-Store","VIP",2023,6,"Jun",15,14,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","26-35",10.9656,10.9656,"High Spender"
"CID103","Tara George",33,"Other","8817423028","Hyderabad",2023-06-15 14:44:14,"Other","Scented Candle Set",1,739.9,739.9,"Debit Card","In-Store","VIP",2023,6,"Jun",15,14,"Thu","Q2",FALSE,FALSE,"Monsoon","Afternoon","26-35",6.6079,6.6079,"Low Spender"
"CID207","Sangita Naik",44,"Female","7595232072","Ahmedabad",2023-06-15 15:08:27,"Toys","Play-Doh Kit",5,1010,5050,"Net Banking","Mobile App","VIP",2023,6,"Jun",15,15,"Thu","Q2",FALSE,FALSE,"Monsoon","Evening","36-45",6.9187,8.5273,"Mid Spender"
"CID041","Heena Mukherjee",65,"Female","8950971635","Kolkata",2023-06-15 15:43:40,"Automotive","Car Seat Cover Set",1,3055.09,3055.09,"UPI","Online","VIP",2023,6,"Jun",15,15,"Thu","Q2",FALSE,FALSE,"Monsoon","Evening","55+",8.0249,8.0249,"Mid Spender"
"CID002","Sachin Baig",30,"Other","7703467946","Mumbai",2023-06-15 16:08:51,"Furniture","Wardrobe 3 Door",2,28048.8,56097.6,"Credit Card","Mobile App","VIP",2023,6,"Jun",15,16,"Thu","Q2",FALSE,FALSE,"Monsoon","Evening","26-35",10.2417,10.9349,"High Spender"
"CID132","Kratika Antony",49,"Female","9780347496","Pune",2023-06-15 16:09:31,"Furniture","Wardrobe 3 Door",2,16658.18,33316.36,"Cash","In-Store","Regular",2023,6,"Jun",15,16,"Thu","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",9.7207,10.4138,"High Spender"
"CID030","Shivam Bose",37,"Other","7641962312","Bangalore",2023-06-15 16:11:39,"Clothing","Women's Kurti",2,1162.41,2324.82,"UPI","Online","Premium",2023,6,"Jun",15,16,"Thu","Q2",FALSE,FALSE,"Monsoon","Evening","36-45",7.0591,7.7518,"Mid Spender"
"CID030","Shivam Bose",37,"Other","7641962312","Bangalore",2023-06-15 16:11:39,"Electronics","Dell Laptop",3,67554.95,202664.85,"UPI","Online","Premium",2023,6,"Jun",15,16,"Thu","Q2",FALSE,FALSE,"Monsoon","Evening","36-45",11.1207,12.2193,"High Spender"
"CID021","Yogesh Balaji",51,"Other","8344819657","Pune",2023-06-15 16:19:27,"Books","Business Sutra",1,840.25,840.25,"Debit Card","Online","VIP",2023,6,"Jun",15,16,"Thu","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",6.7349,6.7349,"Low Spender"
"CID021","Yogesh Balaji",51,"Other","8344819657","Pune",2023-06-15 16:19:27,"Clothing","Denim Jeans",3,3355.71,10067.13,"Debit Card","Online","VIP",2023,6,"Jun",15,16,"Thu","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",8.1187,9.2171,"High Spender"
"CID021","Yogesh Balaji",51,"Other","8344819657","Pune",2023-06-15 16:19:27,"Books","Data Structures Guide",2,998.19,1996.38,"Debit Card","Online","VIP",2023,6,"Jun",15,16,"Thu","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",6.9069,7.5996,"Mid Spender"
"CID265","Isha Das",54,"Female","9665465263","Bangalore",2023-06-15 17:04:49,"Electronics","Mechanical Keyboard",1,6308.82,6308.82,"Credit Card","Phone","VIP",2023,6,"Jun",15,17,"Thu","Q2",FALSE,FALSE,"Monsoon","Evening","46-55",8.7499,8.7499,"High Spender"
